X,Y,Z,IN_frac,MK_frac,INC_frac
9.44,-5.12,36.914094,0.72207048,0,0.27792952
10.62,-5.12,36.914094,0.72207048,0,0.27792952
0,-3.94,36.914094,0.760074189,0,0.239925811
1.18,-3.94,36.914094,0.760074189,0,0.239925811
2.36,-3.94,36.914094,0.760074189,0,0.239925811
3.54,-3.94,36.914094,0.760074189,0,0.239925811
4.72,-3.94,36.914094,0.760074189,0,0.239925811
5.9,-3.94,36.914094,0.760074189,0,0.239925811
7.08,-3.94,36.914094,0.760074189,0,0.239925811
8.26,-3.94,36.914094,0.760074189,0,0.239925811
9.44,-3.94,36.914094,0.760074189,0,0.239925811
10.62,-3.94,36.914094,0.760074189,0,0.239925811
0,-2.76,36.914094,0.798077899,0,0.201922101
1.18,-2.76,36.914094,0.798077899,0,0.201922101
2.36,-2.76,36.914094,0.798077899,0,0.201922101
3.54,-2.76,36.914094,0.798077899,0,0.201922101
4.72,-2.76,36.914094,0.798077899,0,0.201922101
5.9,-2.76,36.914094,0.798077899,0,0.201922101
7.08,-2.76,36.914094,0.798077899,0,0.201922101
8.26,-2.76,36.914094,0.798077899,0,0.201922101
9.44,-2.76,36.914094,0.798077899,0,0.201922101
10.62,-2.76,36.914094,0.798077899,0,0.201922101
0,-1.58,36.914094,0.836081608,0,0.163918392
1.18,-1.58,36.914094,0.836081608,0,0.163918392
2.36,-1.58,36.914094,0.836081608,0,0.163918392
3.54,-1.58,36.914094,0.836081608,0,0.163918392
4.72,-1.58,36.914094,0.836081608,0,0.163918392
5.9,-1.58,36.914094,0.836081608,0,0.163918392
7.08,-1.58,36.914094,0.836081608,0,0.163918392
8.26,-1.58,36.914094,0.836081608,0,0.163918392
9.44,-1.58,36.914094,0.836081608,0,0.163918392
10.62,-1.58,36.914094,0.836081608,0,0.163918392
0,-0.400000000000002,36.914094,0.900303925,0,0.099696075
1.18,-0.400000000000002,36.914094,0.900303925,0,0.099696075
2.36,-0.400000000000002,36.914094,0.900303925,0,0.099696075
3.54,-0.400000000000002,36.914094,0.900303925,0,0.099696075
4.72,-0.400000000000002,36.914094,0.900303925,0,0.099696075
5.9,-0.400000000000002,36.914094,0.900303925,0,0.099696075
7.08,-0.400000000000002,36.914094,0.900303925,0,0.099696075
8.26,-0.400000000000002,36.914094,0.900303925,0,0.099696075
9.44,-0.400000000000002,36.914094,0.900303925,0,0.099696075
10.62,-0.400000000000002,36.914094,0.900303925,0,0.099696075
0,0.779999999999998,36.914094,0.874085318,0,0.125914682
1.18,0.779999999999998,36.914094,0.874085318,0,0.125914682
2.36,0.779999999999998,36.914094,0.874085318,0,0.125914682
3.54,0.779999999999998,36.914094,0.874085318,0,0.125914682
4.72,0.779999999999998,36.914094,0.874085318,0,0.125914682
5.9,0.779999999999998,36.914094,0.874085318,0,0.125914682
7.08,0.779999999999998,36.914094,0.874085318,0,0.125914682
8.26,0.779999999999998,36.914094,0.874085318,0,0.125914682
9.44,0.779999999999998,36.914094,0.874085318,0,0.125914682
10.62,0.779999999999998,36.914094,0.874085318,0,0.125914682
0,1.96,36.914094,0.836081608,0,0.163918392
1.18,1.96,36.914094,0.836081608,0,0.163918392
2.36,1.96,36.914094,0.836081608,0,0.163918392
3.54,1.96,36.914094,0.836081608,0,0.163918392
4.72,1.96,36.914094,0.836081608,0,0.163918392
5.9,1.96,36.914094,0.836081608,0,0.163918392
7.08,1.96,36.914094,0.836081608,0,0.163918392
8.26,1.96,36.914094,0.836081608,0,0.163918392
9.44,1.96,36.914094,0.836081608,0,0.163918392
10.62,1.96,36.914094,0.836081608,0,0.163918392
0,3.14,36.914094,0.798077899,0,0.201922101
1.18,3.14,36.914094,0.798077899,0,0.201922101
2.36,3.14,36.914094,0.798077899,0,0.201922101
3.54,3.14,36.914094,0.798077899,0,0.201922101
4.72,3.14,36.914094,0.798077899,0,0.201922101
5.9,3.14,36.914094,0.798077899,0,0.201922101
7.08,3.14,36.914094,0.798077899,0,0.201922101
8.26,3.14,36.914094,0.798077899,0,0.201922101
9.44,3.14,36.914094,0.798077899,0,0.201922101
10.62,3.14,36.914094,0.798077899,0,0.201922101
0,4.32,36.914094,0.760074189,0,0.239925811
1.18,4.32,36.914094,0.760074189,0,0.239925811
2.36,4.32,36.914094,0.760074189,0,0.239925811
3.54,4.32,36.914094,0.760074189,0,0.239925811
4.72,4.32,36.914094,0.760074189,0,0.239925811
5.9,4.32,36.914094,0.760074189,0,0.239925811
7.08,4.32,36.914094,0.760074189,0,0.239925811
8.26,4.32,36.914094,0.760074189,0,0.239925811
9.44,4.32,36.914094,0.760074189,0,0.239925811
10.62,4.32,36.914094,0.760074189,0,0.239925811
0,5.5,36.914094,0.72207048,0,0.27792952
1.18,5.5,36.914094,0.72207048,0,0.27792952
2.36,5.5,36.914094,0.72207048,0,0.27792952
3.54,5.5,36.914094,0.72207048,0,0.27792952
4.72,5.5,36.914094,0.72207048,0,0.27792952
5.9,5.5,36.914094,0.72207048,0,0.27792952
7.08,5.5,36.914094,0.72207048,0,0.27792952
8.26,5.5,36.914094,0.72207048,0,0.27792952
9.44,5.5,36.914094,0.72207048,0,0.27792952
10.62,5.5,36.914094,0.72207048,0,0.27792952
0,6.68,36.914094,0.646063061,0,0.353936939
1.18,6.68,36.914094,0.646063061,0,0.353936939
2.36,6.68,36.914094,0.646063061,0,0.353936939
3.54,6.68,36.914094,0.646063061,0,0.353936939
4.72,6.68,36.914094,0.646063061,0,0.353936939
5.9,6.68,36.914094,0.646063061,0,0.353936939
7.08,6.68,36.914094,0.646063061,0,0.353936939
8.26,6.68,36.914094,0.646063061,0,0.353936939
9.44,6.68,36.914094,0.646063061,0,0.353936939
10.62,6.68,36.914094,0.646063061,0,0.353936939
0,7.86,36.914094,0.608059351,0,0.391940649
1.18,7.86,36.914094,0.608059351,0,0.391940649
2.36,7.86,36.914094,0.608059351,0,0.391940649
3.54,7.86,36.914094,0.608059351,0,0.391940649
4.72,7.86,36.914094,0.608059351,0,0.391940649
5.9,7.86,36.914094,0.608059351,0,0.391940649
7.08,7.86,36.914094,0.608059351,0,0.391940649
8.26,7.86,36.914094,0.608059351,0,0.391940649
9.44,7.86,36.914094,0.608059351,0,0.391940649
10.62,7.86,36.914094,0.608059351,0,0.391940649
0,9.04,36.914094,0.570055642,0,0.429944358
1.18,9.04,36.914094,0.570055642,0,0.429944358
2.36,9.04,36.914094,0.570055642,0,0.429944358
3.54,9.04,36.914094,0.570055642,0,0.429944358
4.72,9.04,36.914094,0.570055642,0,0.429944358
5.9,9.04,36.914094,0.570055642,0,0.429944358
7.08,9.04,36.914094,0.570055642,0,0.429944358
8.26,9.04,36.914094,0.570055642,0,0.429944358
9.44,9.04,36.914094,0.570055642,0,0.429944358
10.62,9.04,36.914094,0.570055642,0,0.429944358
0,10.22,36.914094,0.532051932,0,0.467948068
1.18,10.22,36.914094,0.532051932,0,0.467948068
2.36,10.22,36.914094,0.532051932,0,0.467948068
3.54,10.22,36.914094,0.532051932,0,0.467948068
4.72,10.22,36.914094,0.532051932,0,0.467948068
5.9,10.22,36.914094,0.532051932,0,0.467948068
7.08,10.22,36.914094,0.532051932,0,0.467948068
8.26,10.22,36.914094,0.532051932,0,0.467948068
9.44,10.22,36.914094,0.532051932,0,0.467948068
10.62,10.22,36.914094,0.532051932,0,0.467948068
0,11.4,36.914094,0.494048223,0,0.505951777
1.18,11.4,36.914094,0.494048223,0,0.505951777
2.36,11.4,36.914094,0.494048223,0,0.505951777
3.54,11.4,36.914094,0.494048223,0,0.505951777
4.72,11.4,36.914094,0.494048223,0,0.505951777
5.9,11.4,36.914094,0.494048223,0,0.505951777
7.08,11.4,36.914094,0.494048223,0,0.505951777
8.26,11.4,36.914094,0.494048223,0,0.505951777
9.44,11.4,36.914094,0.494048223,0,0.505951777
10.62,11.4,36.914094,0.494048223,0,0.505951777
0,12.58,36.914094,0.456044514,0,0.543955486
1.18,12.58,36.914094,0.456044514,0,0.543955486
2.36,12.58,36.914094,0.456044514,0,0.543955486
3.54,12.58,36.914094,0.456044514,0,0.543955486
4.72,12.58,36.914094,0.456044514,0,0.543955486
5.9,12.58,36.914094,0.456044514,0,0.543955486
7.08,12.58,36.914094,0.456044514,0,0.543955486
8.26,12.58,36.914094,0.456044514,0,0.543955486
9.44,12.58,36.914094,0.456044514,0,0.543955486
10.62,12.58,36.914094,0.456044514,0,0.543955486
0,-11.02,37.534094,0.49205206,0,0.50794794
1.18,-11.02,37.534094,0.49205206,0,0.50794794
2.36,-11.02,37.534094,0.49205206,0,0.50794794
3.54,-11.02,37.534094,0.49205206,0,0.50794794
4.72,-11.02,37.534094,0.49205206,0,0.50794794
5.9,-11.02,37.534094,0.49205206,0,0.50794794
7.08,-11.02,37.534094,0.49205206,0,0.50794794
8.26,-11.02,37.534094,0.49205206,0,0.50794794
9.44,-11.02,37.534094,0.49205206,0,0.50794794
10.62,-11.02,37.534094,0.49205206,0,0.50794794
0,-9.84,37.534094,0.527743749,0,0.472256251
1.18,-9.84,37.534094,0.527743749,0,0.472256251
2.36,-9.84,37.534094,0.527743749,0,0.472256251
3.54,-9.84,37.534094,0.527743749,0,0.472256251
4.72,-9.84,37.534094,0.527743749,0,0.472256251
5.9,-9.84,37.534094,0.527743749,0,0.472256251
7.08,-9.84,37.534094,0.527743749,0,0.472256251
8.26,-9.84,37.534094,0.527743749,0,0.472256251
9.44,-9.84,37.534094,0.527743749,0,0.472256251
10.62,-9.84,37.534094,0.527743749,0,0.472256251
0,-8.66,37.534094,0.565439731,0,0.434560269
1.18,-8.66,37.534094,0.565439731,0,0.434560269
2.36,-8.66,37.534094,0.565439731,0,0.434560269
3.54,-8.66,37.534094,0.565439731,0,0.434560269
4.72,-8.66,37.534094,0.565439731,0,0.434560269
5.9,-8.66,37.534094,0.565439731,0,0.434560269
7.08,-8.66,37.534094,0.565439731,0,0.434560269
8.26,-8.66,37.534094,0.565439731,0,0.434560269
9.44,-8.66,37.534094,0.565439731,0,0.434560269
10.62,-8.66,37.534094,0.565439731,0,0.434560269
0,-7.48,37.534094,0.640831695,0,0.359168305
1.18,-7.48,37.534094,0.640831695,0,0.359168305
2.36,-7.48,37.534094,0.640831695,0,0.359168305
3.54,-7.48,37.534094,0.640831695,0,0.359168305
4.72,-7.48,37.534094,0.640831695,0,0.359168305
5.9,-7.48,37.534094,0.640831695,0,0.359168305
7.08,-7.48,37.534094,0.640831695,0,0.359168305
8.26,-7.48,37.534094,0.640831695,0,0.359168305
9.44,-7.48,37.534094,0.640831695,0,0.359168305
10.62,-7.48,37.534094,0.640831695,0,0.359168305
0,-6.3,37.534094,0.678527677,0,0.321472323
1.18,-6.3,37.534094,0.678527677,0,0.321472323
2.36,-6.3,37.534094,0.678527677,0,0.321472323
3.54,-6.3,37.534094,0.678527677,0,0.321472323
4.72,-6.3,37.534094,0.678527677,0,0.321472323
5.9,-6.3,37.534094,0.678527677,0,0.321472323
7.08,-6.3,37.534094,0.678527677,0,0.321472323
8.26,-6.3,37.534094,0.678527677,0,0.321472323
9.44,-6.3,37.534094,0.678527677,0,0.321472323
10.62,-6.3,37.534094,0.678527677,0,0.321472323
0,-5.12,37.534094,0.716223659,0,0.283776341
1.18,-5.12,37.534094,0.716223659,0,0.283776341
2.36,-5.12,37.534094,0.716223659,0,0.283776341
3.54,-5.12,37.534094,0.716223659,0,0.283776341
4.72,-5.12,37.534094,0.716223659,0,0.283776341
5.9,-5.12,37.534094,0.716223659,0,0.283776341
7.08,-5.12,37.534094,0.716223659,0,0.283776341
8.26,-5.12,37.534094,0.716223659,0,0.283776341
9.44,-5.12,37.534094,0.716223659,0,0.283776341
10.62,-5.12,37.534094,0.716223659,0,0.283776341
0,-3.94,37.534094,0.753919641,0,0.246080359
1.18,-3.94,37.534094,0.753919641,0,0.246080359
2.36,-3.94,37.534094,0.753919641,0,0.246080359
3.54,-3.94,37.534094,0.753919641,0,0.246080359
4.72,-3.94,37.534094,0.753919641,0,0.246080359
5.9,-3.94,37.534094,0.753919641,0,0.246080359
7.08,-3.94,37.534094,0.753919641,0,0.246080359
8.26,-3.94,37.534094,0.753919641,0,0.246080359
9.44,-3.94,37.534094,0.753919641,0,0.246080359
10.62,-3.94,37.534094,0.753919641,0,0.246080359
0,-2.76,37.534094,0.791615623,0,0.208384377
1.18,-2.76,37.534094,0.791615623,0,0.208384377
2.36,-2.76,37.534094,0.791615623,0,0.208384377
3.54,-2.76,37.534094,0.791615623,0,0.208384377
4.72,-2.76,37.534094,0.791615623,0,0.208384377
5.9,-2.76,37.534094,0.791615623,0,0.208384377
7.08,-2.76,37.534094,0.791615623,0,0.208384377
8.26,-2.76,37.534094,0.791615623,0,0.208384377
9.44,-2.76,37.534094,0.791615623,0,0.208384377
10.62,-2.76,37.534094,0.791615623,0,0.208384377
0,-1.58,37.534094,0.829311605,0,0.170688395
1.18,-1.58,37.534094,0.829311605,0,0.170688395
2.36,-1.58,37.534094,0.829311605,0,0.170688395
3.54,-1.58,37.534094,0.829311605,0,0.170688395
4.72,-1.58,37.534094,0.829311605,0,0.170688395
5.9,-1.58,37.534094,0.829311605,0,0.170688395
7.08,-1.58,37.534094,0.829311605,0,0.170688395
8.26,-1.58,37.534094,0.829311605,0,0.170688395
9.44,-1.58,37.534094,0.829311605,0,0.170688395
10.62,-1.58,37.534094,0.829311605,0,0.170688395
0,-0.400000000000002,37.534094,0.893013894,0,0.106986106
1.18,-0.400000000000002,37.534094,0.893013894,0,0.106986106
2.36,-0.400000000000002,37.534094,0.893013894,0,0.106986106
3.54,-0.400000000000002,37.534094,0.893013894,0,0.106986106
4.72,-0.400000000000002,37.534094,0.893013894,0,0.106986106
5.9,-0.400000000000002,37.534094,0.893013894,0,0.106986106
7.08,-0.400000000000002,37.534094,0.893013894,0,0.106986106
8.26,-0.400000000000002,37.534094,0.893013894,0,0.106986106
9.44,-0.400000000000002,37.534094,0.893013894,0,0.106986106
10.62,-0.400000000000002,37.534094,0.893013894,0,0.106986106
0,0.779999999999998,37.534094,0.867007587,0,0.132992413
1.18,0.779999999999998,37.534094,0.867007587,0,0.132992413
2.36,0.779999999999998,37.534094,0.867007587,0,0.132992413
3.54,0.779999999999998,37.534094,0.867007587,0,0.132992413
4.72,0.779999999999998,37.534094,0.867007587,0,0.132992413
5.9,0.779999999999998,37.534094,0.867007587,0,0.132992413
7.08,0.779999999999998,37.534094,0.867007587,0,0.132992413
8.26,0.779999999999998,37.534094,0.867007587,0,0.132992413
9.44,0.779999999999998,37.534094,0.867007587,0,0.132992413
10.62,0.779999999999998,37.534094,0.867007587,0,0.132992413
0,1.96,37.534094,0.829311605,0,0.170688395
1.18,1.96,37.534094,0.829311605,0,0.170688395
2.36,1.96,37.534094,0.829311605,0,0.170688395
3.54,1.96,37.534094,0.829311605,0,0.170688395
4.72,1.96,37.534094,0.829311605,0,0.170688395
5.9,1.96,37.534094,0.829311605,0,0.170688395
7.08,1.96,37.534094,0.829311605,0,0.170688395
8.26,1.96,37.534094,0.829311605,0,0.170688395
9.44,1.96,37.534094,0.829311605,0,0.170688395
10.62,1.96,37.534094,0.829311605,0,0.170688395
0,3.14,37.534094,0.791615623,0,0.208384377
1.18,3.14,37.534094,0.791615623,0,0.208384377
2.36,3.14,37.534094,0.791615623,0,0.208384377
3.54,3.14,37.534094,0.791615623,0,0.208384377
4.72,3.14,37.534094,0.791615623,0,0.208384377
5.9,3.14,37.534094,0.791615623,0,0.208384377
7.08,3.14,37.534094,0.791615623,0,0.208384377
8.26,3.14,37.534094,0.791615623,0,0.208384377
9.44,3.14,37.534094,0.791615623,0,0.208384377
10.62,3.14,37.534094,0.791615623,0,0.208384377
0,4.32,37.534094,0.753919641,0,0.246080359
1.18,4.32,37.534094,0.753919641,0,0.246080359
2.36,4.32,37.534094,0.753919641,0,0.246080359
3.54,4.32,37.534094,0.753919641,0,0.246080359
4.72,4.32,37.534094,0.753919641,0,0.246080359
5.9,4.32,37.534094,0.753919641,0,0.246080359
7.08,4.32,37.534094,0.753919641,0,0.246080359
8.26,4.32,37.534094,0.753919641,0,0.246080359
9.44,4.32,37.534094,0.753919641,0,0.246080359
10.62,4.32,37.534094,0.753919641,0,0.246080359
0,5.5,37.534094,0.716223659,0,0.283776341
1.18,5.5,37.534094,0.716223659,0,0.283776341
2.36,5.5,37.534094,0.716223659,0,0.283776341
3.54,5.5,37.534094,0.716223659,0,0.283776341
4.72,5.5,37.534094,0.716223659,0,0.283776341
5.9,5.5,37.534094,0.716223659,0,0.283776341
7.08,5.5,37.534094,0.716223659,0,0.283776341
8.26,5.5,37.534094,0.716223659,0,0.283776341
9.44,5.5,37.534094,0.716223659,0,0.283776341
10.62,5.5,37.534094,0.716223659,0,0.283776341
0,6.68,37.534094,0.640831695,0,0.359168305
1.18,6.68,37.534094,0.640831695,0,0.359168305
2.36,6.68,37.534094,0.640831695,0,0.359168305
3.54,6.68,37.534094,0.640831695,0,0.359168305
4.72,6.68,37.534094,0.640831695,0,0.359168305
5.9,6.68,37.534094,0.640831695,0,0.359168305
7.08,6.68,37.534094,0.640831695,0,0.359168305
8.26,6.68,37.534094,0.640831695,0,0.359168305
9.44,6.68,37.534094,0.640831695,0,0.359168305
10.62,6.68,37.534094,0.640831695,0,0.359168305
0,7.86,37.534094,0.603135713,0,0.396864287
1.18,7.86,37.534094,0.603135713,0,0.396864287
2.36,7.86,37.534094,0.603135713,0,0.396864287
3.54,7.86,37.534094,0.603135713,0,0.396864287
4.72,7.86,37.534094,0.603135713,0,0.396864287
5.9,7.86,37.534094,0.603135713,0,0.396864287
7.08,7.86,37.534094,0.603135713,0,0.396864287
8.26,7.86,37.534094,0.603135713,0,0.396864287
9.44,7.86,37.534094,0.603135713,0,0.396864287
10.62,7.86,37.534094,0.603135713,0,0.396864287
0,9.04,37.534094,0.565439731,0,0.434560269
1.18,9.04,37.534094,0.565439731,0,0.434560269
2.36,9.04,37.534094,0.565439731,0,0.434560269
3.54,9.04,37.534094,0.565439731,0,0.434560269
4.72,9.04,37.534094,0.565439731,0,0.434560269
5.9,9.04,37.534094,0.565439731,0,0.434560269
7.08,9.04,37.534094,0.565439731,0,0.434560269
8.26,9.04,37.534094,0.565439731,0,0.434560269
9.44,9.04,37.534094,0.565439731,0,0.434560269
10.62,9.04,37.534094,0.565439731,0,0.434560269
0,10.22,37.534094,0.527743749,0,0.472256251
1.18,10.22,37.534094,0.527743749,0,0.472256251
2.36,10.22,37.534094,0.527743749,0,0.472256251
3.54,10.22,37.534094,0.527743749,0,0.472256251
4.72,10.22,37.534094,0.527743749,0,0.472256251
5.9,10.22,37.534094,0.527743749,0,0.472256251
7.08,10.22,37.534094,0.527743749,0,0.472256251
8.26,10.22,37.534094,0.527743749,0,0.472256251
9.44,10.22,37.534094,0.527743749,0,0.472256251
10.62,10.22,37.534094,0.527743749,0,0.472256251
0,11.4,37.534094,0.49205206,0,0.50794794
1.18,11.4,37.534094,0.49205206,0,0.50794794
2.36,11.4,37.534094,0.49205206,0,0.50794794
3.54,11.4,37.534094,0.49205206,0,0.50794794
4.72,11.4,37.534094,0.49205206,0,0.50794794
5.9,11.4,37.534094,0.49205206,0,0.50794794
7.08,11.4,37.534094,0.49205206,0,0.50794794
8.26,11.4,37.534094,0.49205206,0,0.50794794
9.44,11.4,37.534094,0.49205206,0,0.50794794
10.62,11.4,37.534094,0.49205206,0,0.50794794
0,-9.84,38.154094,0.525576414,0,0.474423586
1.18,-9.84,38.154094,0.525576414,0,0.474423586
2.36,-9.84,38.154094,0.525576414,0,0.474423586
3.54,-9.84,38.154094,0.525576414,0,0.474423586
4.72,-9.84,38.154094,0.525576414,0,0.474423586
5.9,-9.84,38.154094,0.525576414,0,0.474423586
7.08,-9.84,38.154094,0.525576414,0,0.474423586
8.26,-9.84,38.154094,0.525576414,0,0.474423586
9.44,-9.84,38.154094,0.525576414,0,0.474423586
10.62,-9.84,38.154094,0.525576414,0,0.474423586
0,-8.66,38.154094,0.563117587,0,0.436882413
1.18,-8.66,38.154094,0.563117587,0,0.436882413
2.36,-8.66,38.154094,0.563117587,0,0.436882413
3.54,-8.66,38.154094,0.563117587,0,0.436882413
4.72,-8.66,38.154094,0.563117587,0,0.436882413
5.9,-8.66,38.154094,0.563117587,0,0.436882413
7.08,-8.66,38.154094,0.563117587,0,0.436882413
8.26,-8.66,38.154094,0.563117587,0,0.436882413
9.44,-8.66,38.154094,0.563117587,0,0.436882413
10.62,-8.66,38.154094,0.563117587,0,0.436882413
0,-7.48,38.154094,0.638199931,0,0.361800069
1.18,-7.48,38.154094,0.638199931,0,0.361800069
2.36,-7.48,38.154094,0.638199931,0,0.361800069
3.54,-7.48,38.154094,0.638199931,0,0.361800069
4.72,-7.48,38.154094,0.638199931,0,0.361800069
5.9,-7.48,38.154094,0.638199931,0,0.361800069
7.08,-7.48,38.154094,0.638199931,0,0.361800069
8.26,-7.48,38.154094,0.638199931,0,0.361800069
9.44,-7.48,38.154094,0.638199931,0,0.361800069
10.62,-7.48,38.154094,0.638199931,0,0.361800069
0,-6.3,38.154094,0.675741104,0,0.324258896
1.18,-6.3,38.154094,0.675741104,0,0.324258896
2.36,-6.3,38.154094,0.675741104,0,0.324258896
3.54,-6.3,38.154094,0.675741104,0,0.324258896
4.72,-6.3,38.154094,0.675741104,0,0.324258896
5.9,-6.3,38.154094,0.675741104,0,0.324258896
7.08,-6.3,38.154094,0.675741104,0,0.324258896
8.26,-6.3,38.154094,0.675741104,0,0.324258896
9.44,-6.3,38.154094,0.675741104,0,0.324258896
10.62,-6.3,38.154094,0.675741104,0,0.324258896
0,-5.12,38.154094,0.713282276,0,0.286717724
1.18,-5.12,38.154094,0.713282276,0,0.286717724
2.36,-5.12,38.154094,0.713282276,0,0.286717724
3.54,-5.12,38.154094,0.713282276,0,0.286717724
4.72,-5.12,38.154094,0.713282276,0,0.286717724
5.9,-5.12,38.154094,0.713282276,0,0.286717724
7.08,-5.12,38.154094,0.713282276,0,0.286717724
8.26,-5.12,38.154094,0.713282276,0,0.286717724
9.44,-5.12,38.154094,0.713282276,0,0.286717724
10.62,-5.12,38.154094,0.713282276,0,0.286717724
0,-3.94,38.154094,0.750823449,0,0.249176551
1.18,-3.94,38.154094,0.750823449,0,0.249176551
2.36,-3.94,38.154094,0.750823449,0,0.249176551
3.54,-3.94,38.154094,0.750823449,0,0.249176551
4.72,-3.94,38.154094,0.750823449,0,0.249176551
5.9,-3.94,38.154094,0.750823449,0,0.249176551
7.08,-3.94,38.154094,0.750823449,0,0.249176551
8.26,-3.94,38.154094,0.750823449,0,0.249176551
9.44,-3.94,38.154094,0.750823449,0,0.249176551
10.62,-3.94,38.154094,0.750823449,0,0.249176551
0,-2.76,38.154094,0.788364621,0,0.211635379
1.18,-2.76,38.154094,0.788364621,0,0.211635379
2.36,-2.76,38.154094,0.788364621,0,0.211635379
3.54,-2.76,38.154094,0.788364621,0,0.211635379
4.72,-2.76,38.154094,0.788364621,0,0.211635379
5.9,-2.76,38.154094,0.788364621,0,0.211635379
7.08,-2.76,38.154094,0.788364621,0,0.211635379
8.26,-2.76,38.154094,0.788364621,0,0.211635379
9.44,-2.76,38.154094,0.788364621,0,0.211635379
10.62,-2.76,38.154094,0.788364621,0,0.211635379
0,-1.58,38.154094,0.825905794,0,0.174094206
1.18,-1.58,38.154094,0.825905794,0,0.174094206
2.36,-1.58,38.154094,0.825905794,0,0.174094206
3.54,-1.58,38.154094,0.825905794,0,0.174094206
4.72,-1.58,38.154094,0.825905794,0,0.174094206
5.9,-1.58,38.154094,0.825905794,0,0.174094206
7.08,-1.58,38.154094,0.825905794,0,0.174094206
8.26,-1.58,38.154094,0.825905794,0,0.174094206
9.44,-1.58,38.154094,0.825905794,0,0.174094206
10.62,-1.58,38.154094,0.825905794,0,0.174094206
0,-0.400000000000002,38.154094,0.889346471,0,0.110653529
1.18,-0.400000000000002,38.154094,0.889346471,0,0.110653529
2.36,-0.400000000000002,38.154094,0.889346471,0,0.110653529
3.54,-0.400000000000002,38.154094,0.889346471,0,0.110653529
4.72,-0.400000000000002,38.154094,0.889346471,0,0.110653529
5.9,-0.400000000000002,38.154094,0.889346471,0,0.110653529
7.08,-0.400000000000002,38.154094,0.889346471,0,0.110653529
8.26,-0.400000000000002,38.154094,0.889346471,0,0.110653529
9.44,-0.400000000000002,38.154094,0.889346471,0,0.110653529
10.62,-0.400000000000002,38.154094,0.889346471,0,0.110653529
0,0.779999999999998,38.154094,0.863446966,0,0.136553034
1.18,0.779999999999998,38.154094,0.863446966,0,0.136553034
2.36,0.779999999999998,38.154094,0.863446966,0,0.136553034
3.54,0.779999999999998,38.154094,0.863446966,0,0.136553034
4.72,0.779999999999998,38.154094,0.863446966,0,0.136553034
5.9,0.779999999999998,38.154094,0.863446966,0,0.136553034
7.08,0.779999999999998,38.154094,0.863446966,0,0.136553034
8.26,0.779999999999998,38.154094,0.863446966,0,0.136553034
9.44,0.779999999999998,38.154094,0.863446966,0,0.136553034
10.62,0.779999999999998,38.154094,0.863446966,0,0.136553034
0,1.96,38.154094,0.825905794,0,0.174094206
1.18,1.96,38.154094,0.825905794,0,0.174094206
2.36,1.96,38.154094,0.825905794,0,0.174094206
3.54,1.96,38.154094,0.825905794,0,0.174094206
4.72,1.96,38.154094,0.825905794,0,0.174094206
5.9,1.96,38.154094,0.825905794,0,0.174094206
7.08,1.96,38.154094,0.825905794,0,0.174094206
8.26,1.96,38.154094,0.825905794,0,0.174094206
9.44,1.96,38.154094,0.825905794,0,0.174094206
10.62,1.96,38.154094,0.825905794,0,0.174094206
0,3.14,38.154094,0.788364621,0,0.211635379
1.18,3.14,38.154094,0.788364621,0,0.211635379
2.36,3.14,38.154094,0.788364621,0,0.211635379
3.54,3.14,38.154094,0.788364621,0,0.211635379
4.72,3.14,38.154094,0.788364621,0,0.211635379
5.9,3.14,38.154094,0.788364621,0,0.211635379
7.08,3.14,38.154094,0.788364621,0,0.211635379
8.26,3.14,38.154094,0.788364621,0,0.211635379
9.44,3.14,38.154094,0.788364621,0,0.211635379
10.62,3.14,38.154094,0.788364621,0,0.211635379
0,4.32,38.154094,0.750823449,0,0.249176551
1.18,4.32,38.154094,0.750823449,0,0.249176551
2.36,4.32,38.154094,0.750823449,0,0.249176551
3.54,4.32,38.154094,0.750823449,0,0.249176551
4.72,4.32,38.154094,0.750823449,0,0.249176551
5.9,4.32,38.154094,0.750823449,0,0.249176551
7.08,4.32,38.154094,0.750823449,0,0.249176551
8.26,4.32,38.154094,0.750823449,0,0.249176551
9.44,4.32,38.154094,0.750823449,0,0.249176551
10.62,4.32,38.154094,0.750823449,0,0.249176551
0,5.5,38.154094,0.713282276,0,0.286717724
1.18,5.5,38.154094,0.713282276,0,0.286717724
2.36,5.5,38.154094,0.713282276,0,0.286717724
3.54,5.5,38.154094,0.713282276,0,0.286717724
4.72,5.5,38.154094,0.713282276,0,0.286717724
5.9,5.5,38.154094,0.713282276,0,0.286717724
7.08,5.5,38.154094,0.713282276,0,0.286717724
8.26,5.5,38.154094,0.713282276,0,0.286717724
9.44,5.5,38.154094,0.713282276,0,0.286717724
10.62,5.5,38.154094,0.713282276,0,0.286717724
0,6.68,38.154094,0.638199931,0,0.361800069
1.18,6.68,38.154094,0.638199931,0,0.361800069
2.36,6.68,38.154094,0.638199931,0,0.361800069
3.54,6.68,38.154094,0.638199931,0,0.361800069
4.72,6.68,38.154094,0.638199931,0,0.361800069
5.9,6.68,38.154094,0.638199931,0,0.361800069
7.08,6.68,38.154094,0.638199931,0,0.361800069
8.26,6.68,38.154094,0.638199931,0,0.361800069
9.44,6.68,38.154094,0.638199931,0,0.361800069
10.62,6.68,38.154094,0.638199931,0,0.361800069
0,7.86,38.154094,0.600658759,0,0.399341241
