X,Y,Z
4.72,-6.3,47.454094
4.72,-5.12,47.454094
4.72,-3.94,47.454094
4.72,-2.76,47.454094
4.72,-1.58,47.454094
4.72,-0.400000000000002,47.454094
4.72,0.779999999999998,47.454094
4.72,1.96,47.454094
4.72,3.14,47.454094
4.72,4.32,47.454094
4.72,5.5,47.454094
4.72,6.68,47.454094
5.9,-6.3,47.454094
5.9,-5.12,47.454094
5.9,-3.94,47.454094
5.9,-2.76,47.454094
5.9,-1.58,47.454094
5.9,-0.400000000000002,47.454094
5.9,0.779999999999998,47.454094
5.9,1.96,47.454094
5.9,3.14,47.454094
5.9,4.32,47.454094
5.9,5.5,47.454094
5.9,6.68,47.454094
7.08,-6.3,47.454094
7.08,-5.12,47.454094
7.08,-3.94,47.454094
7.08,-2.76,47.454094
7.08,-1.58,47.454094
7.08,-0.400000000000002,47.454094
7.08,0.779999999999998,47.454094
7.08,1.96,47.454094
7.08,3.14,47.454094
7.08,4.32,47.454094
7.08,5.5,47.454094
7.08,6.68,47.454094
8.26,-6.3,47.454094
8.26,-5.12,47.454094
8.26,-3.94,47.454094
8.26,-2.76,47.454094
8.26,-1.58,47.454094
8.26,-0.400000000000002,47.454094
8.26,0.779999999999998,47.454094
8.26,1.96,47.454094
8.26,3.14,47.454094
8.26,4.32,47.454094
8.26,5.5,47.454094
8.26,6.68,47.454094
9.44,-6.3,47.454094
9.44,-5.12,47.454094
9.44,-3.94,47.454094
9.44,-2.76,47.454094
9.44,-1.58,47.454094
9.44,-0.400000000000002,47.454094
9.44,0.779999999999998,47.454094
9.44,1.96,47.454094
9.44,3.14,47.454094
9.44,4.32,47.454094
9.44,5.5,47.454094
9.44,6.68,47.454094
10.62,-6.3,47.454094
10.62,-5.12,47.454094
10.62,-3.94,47.454094
10.62,-2.76,47.454094
10.62,-1.58,47.454094
10.62,-0.400000000000002,47.454094
10.62,0.779999999999998,47.454094
10.62,1.96,47.454094
10.62,3.14,47.454094
10.62,4.32,47.454094
10.62,5.5,47.454094
10.62,6.68,47.454094
0,-6.3,48.074094
1.18,-6.3,48.074094
2.36,-6.3,48.074094
3.54,-6.3,48.074094
4.72,-6.3,48.074094
5.9,-6.3,48.074094
7.08,-6.3,48.074094
8.26,-6.3,48.074094
9.44,-6.3,48.074094
10.62,-6.3,48.074094
0,-5.12,48.074094
1.18,-5.12,48.074094
2.36,-5.12,48.074094
3.54,-5.12,48.074094
4.72,-5.12,48.074094
5.9,-5.12,48.074094
7.08,-5.12,48.074094
8.26,-5.12,48.074094
9.44,-5.12,48.074094
10.62,-5.12,48.074094
0,-3.94,48.074094
1.18,-3.94,48.074094
2.36,-3.94,48.074094
3.54,-3.94,48.074094
4.72,-3.94,48.074094
5.9,-3.94,48.074094
7.08,-3.94,48.074094
8.26,-3.94,48.074094
9.44,-3.94,48.074094
10.62,-3.94,48.074094
0,-2.76,48.074094
1.18,-2.76,48.074094
2.36,-2.76,48.074094
3.54,-2.76,48.074094
4.72,-2.76,48.074094
5.9,-2.76,48.074094
7.08,-2.76,48.074094
8.26,-2.76,48.074094
9.44,-2.76,48.074094
10.62,-2.76,48.074094
0,-1.58,48.074094
1.18,-1.58,48.074094
2.36,-1.58,48.074094
3.54,-1.58,48.074094
4.72,-1.58,48.074094
5.9,-1.58,48.074094
7.08,-1.58,48.074094
8.26,-1.58,48.074094
9.44,-1.58,48.074094
10.62,-1.58,48.074094
0,-0.400000000000002,48.074094
1.18,-0.400000000000002,48.074094
2.36,-0.400000000000002,48.074094
3.54,-0.400000000000002,48.074094
4.72,-0.400000000000002,48.074094
5.9,-0.400000000000002,48.074094
7.08,-0.400000000000002,48.074094
8.26,-0.400000000000002,48.074094
9.44,-0.400000000000002,48.074094
10.62,-0.400000000000002,48.074094
0,0.779999999999998,48.074094
1.18,0.779999999999998,48.074094
2.36,0.779999999999998,48.074094
3.54,0.779999999999998,48.074094
4.72,0.779999999999998,48.074094
5.9,0.779999999999998,48.074094
7.08,0.779999999999998,48.074094
8.26,0.779999999999998,48.074094
9.44,0.779999999999998,48.074094
10.62,0.779999999999998,48.074094
0,1.96,48.074094
1.18,1.96,48.074094
2.36,1.96,48.074094
3.54,1.96,48.074094
4.72,1.96,48.074094
5.9,1.96,48.074094
7.08,1.96,48.074094
8.26,1.96,48.074094
9.44,1.96,48.074094
10.62,1.96,48.074094
0,3.14,48.074094
1.18,3.14,48.074094
2.36,3.14,48.074094
3.54,3.14,48.074094
4.72,3.14,48.074094
5.9,3.14,48.074094
7.08,3.14,48.074094
8.26,3.14,48.074094
9.44,3.14,48.074094
10.62,3.14,48.074094
0,4.32,48.074094
1.18,4.32,48.074094
2.36,4.32,48.074094
3.54,4.32,48.074094
4.72,4.32,48.074094
5.9,4.32,48.074094
7.08,4.32,48.074094
8.26,4.32,48.074094
9.44,4.32,48.074094
10.62,4.32,48.074094
0,5.5,48.074094
1.18,5.5,48.074094
2.36,5.5,48.074094
3.54,5.5,48.074094
4.72,5.5,48.074094
5.9,5.5,48.074094
7.08,5.5,48.074094
8.26,5.5,48.074094
9.44,5.5,48.074094
10.62,5.5,48.074094
0,6.68,48.074094
1.18,6.68,48.074094
2.36,6.68,48.074094
3.54,6.68,48.074094
4.72,6.68,48.074094
5.9,6.68,48.074094
7.08,6.68,48.074094
8.26,6.68,48.074094
9.44,6.68,48.074094
10.62,6.68,48.074094
0,-6.3,48.694094
0,-5.12,48.694094
0,-3.94,48.694094
0,-2.76,48.694094
0,-1.58,48.694094
0,-0.400000000000002,48.694094
0,0.779999999999998,48.694094
0,1.96,48.694094
0,3.14,48.694094
0,4.32,48.694094
0,5.5,48.694094
0,6.68,48.694094
1.18,-6.3,48.694094
1.18,-5.12,48.694094
1.18,-3.94,48.694094
1.18,-2.76,48.694094
1.18,-1.58,48.694094
1.18,-0.400000000000002,48.694094
1.18,0.779999999999998,48.694094
1.18,1.96,48.694094
1.18,3.14,48.694094
1.18,4.32,48.694094
1.18,5.5,48.694094
1.18,6.68,48.694094
2.36,-6.3,48.694094
2.36,-5.12,48.694094
2.36,-3.94,48.694094
2.36,-2.76,48.694094
2.36,-1.58,48.694094
2.36,-0.400000000000002,48.694094
2.36,0.779999999999998,48.694094
2.36,1.96,48.694094
2.36,3.14,48.694094
2.36,4.32,48.694094
2.36,5.5,48.694094
2.36,6.68,48.694094
3.54,-6.3,48.694094
3.54,-5.12,48.694094
3.54,-3.94,48.694094
3.54,-2.76,48.694094
3.54,-1.58,48.694094
3.54,-0.400000000000002,48.694094
3.54,0.779999999999998,48.694094
3.54,1.96,48.694094
3.54,3.14,48.694094
3.54,4.32,48.694094
3.54,5.5,48.694094
3.54,6.68,48.694094
4.72,-6.3,48.694094
4.72,-5.12,48.694094
4.72,-3.94,48.694094
4.72,-2.76,48.694094
4.72,-1.58,48.694094
4.72,-0.400000000000002,48.694094
4.72,0.779999999999998,48.694094
4.72,1.96,48.694094
4.72,3.14,48.694094
4.72,4.32,48.694094
4.72,5.5,48.694094
4.72,6.68,48.694094
5.9,-6.3,48.694094
5.9,-5.12,48.694094
5.9,-3.94,48.694094
5.9,-2.76,48.694094
5.9,-1.58,48.694094
5.9,-0.400000000000002,48.694094
5.9,0.779999999999998,48.694094
5.9,1.96,48.694094
5.9,3.14,48.694094
5.9,4.32,48.694094
5.9,5.5,48.694094
5.9,6.68,48.694094
7.08,-6.3,48.694094
7.08,-5.12,48.694094
7.08,-3.94,48.694094
7.08,-2.76,48.694094
7.08,-1.58,48.694094
7.08,-0.400000000000002,48.694094
7.08,0.779999999999998,48.694094
7.08,1.96,48.694094
7.08,3.14,48.694094
7.08,4.32,48.694094
7.08,5.5,48.694094
7.08,6.68,48.694094
8.26,-6.3,48.694094
8.26,-5.12,48.694094
8.26,-3.94,48.694094
8.26,-2.76,48.694094
8.26,-1.58,48.694094
8.26,-0.400000000000002,48.694094
8.26,0.779999999999998,48.694094
8.26,1.96,48.694094
8.26,3.14,48.694094
8.26,4.32,48.694094
8.26,5.5,48.694094
8.26,6.68,48.694094
9.44,-6.3,48.694094
9.44,-5.12,48.694094
9.44,-3.94,48.694094
9.44,-2.76,48.694094
9.44,-1.58,48.694094
9.44,-0.400000000000002,48.694094
9.44,0.779999999999998,48.694094
9.44,1.96,48.694094
9.44,3.14,48.694094
9.44,4.32,48.694094
9.44,5.5,48.694094
9.44,6.68,48.694094
10.62,-6.3,48.694094
10.62,-5.12,48.694094
10.62,-3.94,48.694094
10.62,-2.76,48.694094
10.62,-1.58,48.694094
10.62,-0.400000000000002,48.694094
10.62,0.779999999999998,48.694094
10.62,1.96,48.694094
10.62,3.14,48.694094
10.62,4.32,48.694094
10.62,5.5,48.694094
10.62,6.68,48.694094
0,-6.3,49.314094
1.18,-6.3,49.314094
2.36,-6.3,49.314094
3.54,-6.3,49.314094
4.72,-6.3,49.314094
5.9,-6.3,49.314094
7.08,-6.3,49.314094
8.26,-6.3,49.314094
9.44,-6.3,49.314094
10.62,-6.3,49.314094
0,-5.12,49.314094
1.18,-5.12,49.314094
2.36,-5.12,49.314094
3.54,-5.12,49.314094
4.72,-5.12,49.314094
5.9,-5.12,49.314094
7.08,-5.12,49.314094
8.26,-5.12,49.314094
9.44,-5.12,49.314094
10.62,-5.12,49.314094
0,-3.94,49.314094
1.18,-3.94,49.314094
2.36,-3.94,49.314094
3.54,-3.94,49.314094
4.72,-3.94,49.314094
5.9,-3.94,49.314094
7.08,-3.94,49.314094
8.26,-3.94,49.314094
9.44,-3.94,49.314094
10.62,-3.94,49.314094
0,-2.76,49.314094
1.18,-2.76,49.314094
2.36,-2.76,49.314094
3.54,-2.76,49.314094
4.72,-2.76,49.314094
5.9,-2.76,49.314094
7.08,-2.76,49.314094
8.26,-2.76,49.314094
9.44,-2.76,49.314094
10.62,-2.76,49.314094
0,-1.58,49.314094
1.18,-1.58,49.314094
2.36,-1.58,49.314094
3.54,-1.58,49.314094
4.72,-1.58,49.314094
5.9,-1.58,49.314094
7.08,-1.58,49.314094
8.26,-1.58,49.314094
9.44,-1.58,49.314094
10.62,-1.58,49.314094
0,-0.400000000000002,49.314094
1.18,-0.400000000000002,49.314094
2.36,-0.400000000000002,49.314094
3.54,-0.400000000000002,49.314094
4.72,-0.400000000000002,49.314094
5.9,-0.400000000000002,49.314094
7.08,-0.400000000000002,49.314094
8.26,-0.400000000000002,49.314094
9.44,-0.400000000000002,49.314094
10.62,-0.400000000000002,49.314094
0,0.779999999999998,49.314094
1.18,0.779999999999998,49.314094
2.36,0.779999999999998,49.314094
3.54,0.779999999999998,49.314094
4.72,0.779999999999998,49.314094
5.9,0.779999999999998,49.314094
7.08,0.779999999999998,49.314094
8.26,0.779999999999998,49.314094
9.44,0.779999999999998,49.314094
10.62,0.779999999999998,49.314094
0,1.96,49.314094
1.18,1.96,49.314094
2.36,1.96,49.314094
3.54,1.96,49.314094
4.72,1.96,49.314094
5.9,1.96,49.314094
7.08,1.96,49.314094
8.26,1.96,49.314094
9.44,1.96,49.314094
10.62,1.96,49.314094
0,3.14,49.314094
1.18,3.14,49.314094
2.36,3.14,49.314094
3.54,3.14,49.314094
4.72,3.14,49.314094
5.9,3.14,49.314094
7.08,3.14,49.314094
8.26,3.14,49.314094
9.44,3.14,49.314094
10.62,3.14,49.314094
0,4.32,49.314094
1.18,4.32,49.314094
2.36,4.32,49.314094
3.54,4.32,49.314094
4.72,4.32,49.314094
5.9,4.32,49.314094
7.08,4.32,49.314094
8.26,4.32,49.314094
9.44,4.32,49.314094
10.62,4.32,49.314094
0,5.5,49.314094
1.18,5.5,49.314094
2.36,5.5,49.314094
3.54,5.5,49.314094
4.72,5.5,49.314094
5.9,5.5,49.314094
7.08,5.5,49.314094
8.26,5.5,49.314094
9.44,5.5,49.314094
10.62,5.5,49.314094
0,6.68,49.314094
1.18,6.68,49.314094
2.36,6.68,49.314094
3.54,6.68,49.314094
4.72,6.68,49.314094
5.9,6.68,49.314094
7.08,6.68,49.314094
8.26,6.68,49.314094
9.44,6.68,49.314094
10.62,6.68,49.314094
0,-6.3,49.934094
0,-5.12,49.934094
0,-3.94,49.934094
0,-2.76,49.934094
0,-1.58,49.934094
0,-0.400000000000002,49.934094
0,0.779999999999998,49.934094
0,1.96,49.934094
0,3.14,49.934094
0,4.32,49.934094
0,5.5,49.934094
0,6.68,49.934094
1.18,-6.3,49.934094
1.18,-5.12,49.934094
1.18,-3.94,49.934094
1.18,-2.76,49.934094
1.18,-1.58,49.934094
1.18,-0.400000000000002,49.934094
1.18,0.779999999999998,49.934094
1.18,1.96,49.934094
1.18,3.14,49.934094
1.18,4.32,49.934094
1.18,5.5,49.934094
1.18,6.68,49.934094
2.36,-6.3,49.934094
2.36,-5.12,49.934094
2.36,-3.94,49.934094
2.36,-2.76,49.934094
2.36,-1.58,49.934094
2.36,-0.400000000000002,49.934094
2.36,0.779999999999998,49.934094
2.36,1.96,49.934094
2.36,3.14,49.934094
2.36,4.32,49.934094
2.36,5.5,49.934094
2.36,6.68,49.934094
3.54,-6.3,49.934094
3.54,-5.12,49.934094
3.54,-3.94,49.934094
3.54,-2.76,49.934094
3.54,-1.58,49.934094
3.54,-0.400000000000002,49.934094
3.54,0.779999999999998,49.934094
3.54,1.96,49.934094
3.54,3.14,49.934094
3.54,4.32,49.934094
3.54,5.5,49.934094
3.54,6.68,49.934094
4.72,-6.3,49.934094
4.72,-5.12,49.934094
4.72,-3.94,49.934094
4.72,-2.76,49.934094
4.72,-1.58,49.934094
4.72,-0.400000000000002,49.934094
4.72,0.779999999999998,49.934094
4.72,1.96,49.934094
4.72,3.14,49.934094
4.72,4.32,49.934094
4.72,5.5,49.934094
4.72,6.68,49.934094
5.9,-6.3,49.934094
5.9,-5.12,49.934094
5.9,-3.94,49.934094
5.9,-2.76,49.934094
5.9,-1.58,49.934094
5.9,-0.400000000000002,49.934094
5.9,0.779999999999998,49.934094
5.9,1.96,49.934094
5.9,3.14,49.934094
5.9,4.32,49.934094
5.9,5.5,49.934094
5.9,6.68,49.934094
7.08,-6.3,49.934094
7.08,-5.12,49.934094
7.08,-3.94,49.934094
7.08,-2.76,49.934094
7.08,-1.58,49.934094
7.08,-0.400000000000002,49.934094
7.08,0.779999999999998,49.934094
7.08,1.96,49.934094
7.08,3.14,49.934094
7.08,4.32,49.934094
7.08,5.5,49.934094
7.08,6.68,49.934094
8.26,-6.3,49.934094
8.26,-5.12,49.934094
8.26,-3.94,49.934094
8.26,-2.76,49.934094
8.26,-1.58,49.934094
8.26,-0.400000000000002,49.934094
8.26,0.779999999999998,49.934094
8.26,1.96,49.934094
8.26,3.14,49.934094
8.26,4.32,49.934094
8.26,5.5,49.934094
8.26,6.68,49.934094
9.44,-6.3,49.934094
9.44,-5.12,49.934094
9.44,-3.94,49.934094
9.44,-2.76,49.934094
9.44,-1.58,49.934094
9.44,-0.400000000000002,49.934094
9.44,0.779999999999998,49.934094
9.44,1.96,49.934094
9.44,3.14,49.934094
9.44,4.32,49.934094
9.44,5.5,49.934094
9.44,6.68,49.934094
10.62,-6.3,49.934094
10.62,-5.12,49.934094
10.62,-3.94,49.934094
10.62,-2.76,49.934094
10.62,-1.58,49.934094
10.62,-0.400000000000002,49.934094
10.62,0.779999999999998,49.934094
10.62,1.96,49.934094
10.62,3.14,49.934094
10.62,4.32,49.934094
10.62,5.5,49.934094
10.62,6.68,49.934094
0,-6.3,50.554094
1.18,-6.3,50.554094
2.36,-6.3,50.554094
3.54,-6.3,50.554094
4.72,-6.3,50.554094
5.9,-6.3,50.554094
7.08,-6.3,50.554094
8.26,-6.3,50.554094
9.44,-6.3,50.554094
10.62,-6.3,50.554094
0,-5.12,50.554094
1.18,-5.12,50.554094
2.36,-5.12,50.554094
3.54,-5.12,50.554094
4.72,-5.12,50.554094
5.9,-5.12,50.554094
7.08,-5.12,50.554094
8.26,-5.12,50.554094
9.44,-5.12,50.554094
10.62,-5.12,50.554094
0,-3.94,50.554094
1.18,-3.94,50.554094
2.36,-3.94,50.554094
3.54,-3.94,50.554094
4.72,-3.94,50.554094
5.9,-3.94,50.554094
7.08,-3.94,50.554094
8.26,-3.94,50.554094
9.44,-3.94,50.554094
10.62,-3.94,50.554094
0,-2.76,50.554094
1.18,-2.76,50.554094
2.36,-2.76,50.554094
3.54,-2.76,50.554094
4.72,-2.76,50.554094
5.9,-2.76,50.554094
7.08,-2.76,50.554094
8.26,-2.76,50.554094
9.44,-2.76,50.554094
10.62,-2.76,50.554094
0,-1.58,50.554094
1.18,-1.58,50.554094
2.36,-1.58,50.554094
3.54,-1.58,50.554094
4.72,-1.58,50.554094
5.9,-1.58,50.554094
7.08,-1.58,50.554094
8.26,-1.58,50.554094
9.44,-1.58,50.554094
10.62,-1.58,50.554094
0,-0.400000000000002,50.554094
1.18,-0.400000000000002,50.554094
2.36,-0.400000000000002,50.554094
3.54,-0.400000000000002,50.554094
4.72,-0.400000000000002,50.554094
5.9,-0.400000000000002,50.554094
7.08,-0.400000000000002,50.554094
8.26,-0.400000000000002,50.554094
9.44,-0.400000000000002,50.554094
10.62,-0.400000000000002,50.554094
0,0.779999999999998,50.554094
1.18,0.779999999999998,50.554094
2.36,0.779999999999998,50.554094
3.54,0.779999999999998,50.554094
4.72,0.779999999999998,50.554094
5.9,0.779999999999998,50.554094
7.08,0.779999999999998,50.554094
8.26,0.779999999999998,50.554094
9.44,0.779999999999998,50.554094
10.62,0.779999999999998,50.554094
0,1.96,50.554094
1.18,1.96,50.554094
2.36,1.96,50.554094
3.54,1.96,50.554094
4.72,1.96,50.554094
5.9,1.96,50.554094
7.08,1.96,50.554094
8.26,1.96,50.554094
9.44,1.96,50.554094
10.62,1.96,50.554094
0,3.14,50.554094
1.18,3.14,50.554094
2.36,3.14,50.554094
3.54,3.14,50.554094
4.72,3.14,50.554094
5.9,3.14,50.554094
7.08,3.14,50.554094
8.26,3.14,50.554094
9.44,3.14,50.554094
10.62,3.14,50.554094
0,4.32,50.554094
1.18,4.32,50.554094
2.36,4.32,50.554094
3.54,4.32,50.554094
4.72,4.32,50.554094
5.9,4.32,50.554094
7.08,4.32,50.554094
8.26,4.32,50.554094
9.44,4.32,50.554094
10.62,4.32,50.554094
0,5.5,50.554094
1.18,5.5,50.554094
2.36,5.5,50.554094
3.54,5.5,50.554094
4.72,5.5,50.554094
5.9,5.5,50.554094
7.08,5.5,50.554094
8.26,5.5,50.554094
9.44,5.5,50.554094
10.62,5.5,50.554094
0,6.68,50.554094
1.18,6.68,50.554094
2.36,6.68,50.554094
3.54,6.68,50.554094
4.72,6.68,50.554094
5.9,6.68,50.554094
7.08,6.68,50.554094
8.26,6.68,50.554094
9.44,6.68,50.554094
10.62,6.68,50.554094
0,-6.3,51.174094
0,-5.12,51.174094
0,-3.94,51.174094
0,-2.76,51.174094
0,-1.58,51.174094
0,-0.400000000000002,51.174094
0,0.779999999999998,51.174094
0,1.96,51.174094
0,3.14,51.174094
0,4.32,51.174094
0,5.5,51.174094
0,6.68,51.174094
1.18,-6.3,51.174094
1.18,-5.12,51.174094
1.18,-3.94,51.174094
1.18,-2.76,51.174094
1.18,-1.58,51.174094
1.18,-0.400000000000002,51.174094
1.18,0.779999999999998,51.174094
1.18,1.96,51.174094
1.18,3.14,51.174094
1.18,4.32,51.174094
1.18,5.5,51.174094
1.18,6.68,51.174094
2.36,-6.3,51.174094
2.36,-5.12,51.174094
2.36,-3.94,51.174094
2.36,-2.76,51.174094
2.36,-1.58,51.174094
2.36,-0.400000000000002,51.174094
2.36,0.779999999999998,51.174094
2.36,1.96,51.174094
2.36,3.14,51.174094
2.36,4.32,51.174094
2.36,5.5,51.174094
2.36,6.68,51.174094
3.54,-6.3,51.174094
3.54,-5.12,51.174094
3.54,-3.94,51.174094
3.54,-2.76,51.174094
3.54,-1.58,51.174094
3.54,-0.400000000000002,51.174094
3.54,0.779999999999998,51.174094
3.54,1.96,51.174094
3.54,3.14,51.174094
3.54,4.32,51.174094
3.54,5.5,51.174094
3.54,6.68,51.174094
4.72,-6.3,51.174094
4.72,-5.12,51.174094
4.72,-3.94,51.174094
4.72,-2.76,51.174094
4.72,-1.58,51.174094
4.72,-0.400000000000002,51.174094
4.72,0.779999999999998,51.174094
4.72,1.96,51.174094
4.72,3.14,51.174094
4.72,4.32,51.174094
4.72,5.5,51.174094
4.72,6.68,51.174094
5.9,-6.3,51.174094
5.9,-5.12,51.174094
5.9,-3.94,51.174094
5.9,-2.76,51.174094
5.9,-1.58,51.174094
5.9,-0.400000000000002,51.174094
5.9,0.779999999999998,51.174094
5.9,1.96,51.174094
5.9,3.14,51.174094
5.9,4.32,51.174094
5.9,5.5,51.174094
5.9,6.68,51.174094
7.08,-6.3,51.174094
7.08,-5.12,51.174094
7.08,-3.94,51.174094
7.08,-2.76,51.174094
7.08,-1.58,51.174094
7.08,-0.400000000000002,51.174094
7.08,0.779999999999998,51.174094
7.08,1.96,51.174094
7.08,3.14,51.174094
7.08,4.32,51.174094
7.08,5.5,51.174094
7.08,6.68,51.174094
8.26,-6.3,51.174094
8.26,-5.12,51.174094
8.26,-3.94,51.174094
8.26,-2.76,51.174094
8.26,-1.58,51.174094
8.26,-0.400000000000002,51.174094
8.26,0.779999999999998,51.174094
8.26,1.96,51.174094
8.26,3.14,51.174094
8.26,4.32,51.174094
8.26,5.5,51.174094
8.26,6.68,51.174094
9.44,-6.3,51.174094
9.44,-5.12,51.174094
9.44,-3.94,51.174094
9.44,-2.76,51.174094
9.44,-1.58,51.174094
9.44,-0.400000000000002,51.174094
9.44,0.779999999999998,51.174094
9.44,1.96,51.174094
9.44,3.14,51.174094
9.44,4.32,51.174094
9.44,5.5,51.174094
9.44,6.68,51.174094
10.62,-6.3,51.174094
10.62,-5.12,51.174094
10.62,-3.94,51.174094
10.62,-2.76,51.174094
10.62,-1.58,51.174094
10.62,-0.400000000000002,51.174094
10.62,0.779999999999998,51.174094
10.62,1.96,51.174094
10.62,3.14,51.174094
10.62,4.32,51.174094
10.62,5.5,51.174094
10.62,6.68,51.174094
0,-6.3,51.794094
1.18,-6.3,51.794094
2.36,-6.3,51.794094
3.54,-6.3,51.794094
4.72,-6.3,51.794094
5.9,-6.3,51.794094
7.08,-6.3,51.794094
8.26,-6.3,51.794094
9.44,-6.3,51.794094
10.62,-6.3,51.794094
0,-5.12,51.794094
1.18,-5.12,51.794094
2.36,-5.12,51.794094
3.54,-5.12,51.794094
4.72,-5.12,51.794094
5.9,-5.12,51.794094
7.08,-5.12,51.794094
8.26,-5.12,51.794094
9.44,-5.12,51.794094
10.62,-5.12,51.794094
0,-3.94,51.794094
1.18,-3.94,51.794094
2.36,-3.94,51.794094
3.54,-3.94,51.794094
4.72,-3.94,51.794094
5.9,-3.94,51.794094
7.08,-3.94,51.794094
8.26,-3.94,51.794094
9.44,-3.94,51.794094
10.62,-3.94,51.794094
0,-2.76,51.794094
1.18,-2.76,51.794094
2.36,-2.76,51.794094
3.54,-2.76,51.794094
4.72,-2.76,51.794094
5.9,-2.76,51.794094
7.08,-2.76,51.794094
8.26,-2.76,51.794094
9.44,-2.76,51.794094
10.62,-2.76,51.794094
0,-1.58,51.794094
1.18,-1.58,51.794094
2.36,-1.58,51.794094
3.54,-1.58,51.794094
4.72,-1.58,51.794094
5.9,-1.58,51.794094
7.08,-1.58,51.794094
8.26,-1.58,51.794094
9.44,-1.58,51.794094
10.62,-1.58,51.794094
0,-0.400000000000002,51.794094
1.18,-0.400000000000002,51.794094
2.36,-0.400000000000002,51.794094
3.54,-0.400000000000002,51.794094
4.72,-0.400000000000002,51.794094
5.9,-0.400000000000002,51.794094
7.08,-0.400000000000002,51.794094
8.26,-0.400000000000002,51.794094
9.44,-0.400000000000002,51.794094
10.62,-0.400000000000002,51.794094
0,0.779999999999998,51.794094
1.18,0.779999999999998,51.794094
2.36,0.779999999999998,51.794094
3.54,0.779999999999998,51.794094
4.72,0.779999999999998,51.794094
5.9,0.779999999999998,51.794094
7.08,0.779999999999998,51.794094
8.26,0.779999999999998,51.794094
9.44,0.779999999999998,51.794094
10.62,0.779999999999998,51.794094
0,1.96,51.794094
1.18,1.96,51.794094
2.36,1.96,51.794094
3.54,1.96,51.794094
4.72,1.96,51.794094
5.9,1.96,51.794094
7.08,1.96,51.794094
8.26,1.96,51.794094
9.44,1.96,51.794094
10.62,1.96,51.794094
0,3.14,51.794094
1.18,3.14,51.794094
2.36,3.14,51.794094
3.54,3.14,51.794094
4.72,3.14,51.794094
5.9,3.14,51.794094
7.08,3.14,51.794094
8.26,3.14,51.794094
9.44,3.14,51.794094
10.62,3.14,51.794094
0,4.32,51.794094
1.18,4.32,51.794094
2.36,4.32,51.794094
3.54,4.32,51.794094
4.72,4.32,51.794094
5.9,4.32,51.794094
7.08,4.32,51.794094
8.26,4.32,51.794094
9.44,4.32,51.794094
10.62,4.32,51.794094
0,5.5,51.794094
1.18,5.5,51.794094
2.36,5.5,51.794094
3.54,5.5,51.794094
4.72,5.5,51.794094
5.9,5.5,51.794094
7.08,5.5,51.794094
8.26,5.5,51.794094
9.44,5.5,51.794094
10.62,5.5,51.794094
0,6.68,51.794094
1.18,6.68,51.794094
2.36,6.68,51.794094
3.54,6.68,51.794094
4.72,6.68,51.794094
5.9,6.68,51.794094
7.08,6.68,51.794094
8.26,6.68,51.794094
9.44,6.68,51.794094
10.62,6.68,51.794094
0,-6.3,52.414094
0,-5.12,52.414094
0,-3.94,52.414094
0,-2.76,52.414094
0,-1.58,52.414094
0,-0.400000000000002,52.414094
0,0.779999999999998,52.414094
0,1.96,52.414094
0,3.14,52.414094
0,4.32,52.414094
0,5.5,52.414094
0,6.68,52.414094
1.18,-6.3,52.414094
1.18,-5.12,52.414094
1.18,-3.94,52.414094
1.18,-2.76,52.414094
1.18,-1.58,52.414094
1.18,-0.400000000000002,52.414094
1.18,0.779999999999998,52.414094
1.18,1.96,52.414094
1.18,3.14,52.414094
1.18,4.32,52.414094
1.18,5.5,52.414094
1.18,6.68,52.414094
2.36,-6.3,52.414094
2.36,-5.12,52.414094
2.36,-3.94,52.414094
2.36,-2.76,52.414094
2.36,-1.58,52.414094
2.36,-0.400000000000002,52.414094
2.36,0.779999999999998,52.414094
2.36,1.96,52.414094
2.36,3.14,52.414094
2.36,4.32,52.414094
2.36,5.5,52.414094
2.36,6.68,52.414094
3.54,-6.3,52.414094
3.54,-5.12,52.414094
3.54,-3.94,52.414094
3.54,-2.76,52.414094
3.54,-1.58,52.414094
3.54,-0.400000000000002,52.414094
3.54,0.779999999999998,52.414094
3.54,1.96,52.414094
3.54,3.14,52.414094
3.54,4.32,52.414094
3.54,5.5,52.414094
3.54,6.68,52.414094
4.72,-6.3,52.414094
4.72,-5.12,52.414094
4.72,-3.94,52.414094
4.72,-2.76,52.414094
4.72,-1.58,52.414094
4.72,-0.400000000000002,52.414094
4.72,0.779999999999998,52.414094
4.72,1.96,52.414094
4.72,3.14,52.414094
4.72,4.32,52.414094
4.72,5.5,52.414094
4.72,6.68,52.414094
5.9,-6.3,52.414094
5.9,-5.12,52.414094
5.9,-3.94,52.414094
5.9,-2.76,52.414094
5.9,-1.58,52.414094
5.9,-0.400000000000002,52.414094
5.9,0.779999999999998,52.414094
5.9,1.96,52.414094
5.9,3.14,52.414094
5.9,4.32,52.414094
5.9,5.5,52.414094
5.9,6.68,52.414094
7.08,-6.3,52.414094
7.08,-5.12,52.414094
7.08,-3.94,52.414094
7.08,-2.76,52.414094
7.08,-1.58,52.414094
7.08,-0.400000000000002,52.414094
7.08,0.779999999999998,52.414094
7.08,1.96,52.414094
7.08,3.14,52.414094
7.08,4.32,52.414094
7.08,5.5,52.414094
7.08,6.68,52.414094
8.26,-6.3,52.414094
8.26,-5.12,52.414094
8.26,-3.94,52.414094
8.26,-2.76,52.414094
8.26,-1.58,52.414094
